"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","TORO I",2087653.665,3624930.873,3748093.904,26411.203,26459.635,26386.951,12880.086,8219.185,12956.862,16-09-0202,"Oct 1",0.5173,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","TORO II",6532901.672,10656159.521,9725778.421,65140.697,65111.777,65101.756,40395.236,59964.043,48337.219,16-09-0202,"Oct 1",0.5664,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","TORO III",4772013.557,7825107.061,7171205.489,46479.645,46420.027,46153.709,30167.98,43320.363,35774.516,16-09-0202,"Oct 1",0.5778,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","VENTANAS GARITA",11446963.583,20461456.382,20382702.611,99769.016,99652.051,99530.734,99769.016,77421.781,34387.611,02-09-0202,"Oct 1",0.7263,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","LAS PAILAS",4210169.826,7489224.125,8448441.205,29970.463,29483.688,29965.623,29141.838,29110.398,29315.574,21-09-0202,"Oct 1",0.7995,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","PAILAS II",6289553.385,11334458.078,12664036.609,44452.688,44385.398,44566.426,43508.664,43535.461,40106.277,06-09-0202,"Oct 1",0.8093,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","PEÑAS BLANCAS",4061381.091,6408530.61,6278164.802,36029.598,35682.488,35958.855,23579.938,34500.383,35497.02,17-09-0202,"Oct 1",0.6426,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",PIRRÍS,19015160.275,33619530.656,29716380.106,138948.719,139598.25,138901.516,123353.012,138627.711,138742.609,09-09-0202,"Oct 1",0.8170,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",REVENTAZON,31075260.716,53719789.734,43422596.28,289736.754,302564.011,292758.483,238974.65,263379.977,248784.447,17-09-0202,"Oct 1",0.5816,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","RÍO MACHO",52.377,50.461,121.153,16.304,16.671,13.004,0,0,0,22-09-0202,"Oct 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MIRAVALLES III",0,801.057,0,0,3204.228,0,,,,28-09-0202,"Oct 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","SOLAR MIRAVALLES",42247.5,,,,,,,,,27-10-2025,,0.0587,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MIRAVALLES V",0,0,0,-31.299,-31.779,-31.845,-35.414,-35.866,-35.518,14-09-0202,"Oct 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MOÍN GAS II",0.194,1.903,0,0,1.212,-39.499,-51.396,-37.486,-52.983,28-09-0202,"Oct 1",0.0000,4004,0,0,0,0,2630243.86,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MOÍN GAS III",8.087,0.821,0,0,1.15,0,-178.981,-108.359,-95.148,28-09-0202,"Oct 1",0.0000,314,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",OROTINA,0,0,0,0,0,0,0,0,0,01-09-0202,"Oct 1",0.0000,205,0,0,0,0,128236.57,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",ECHANDI,2442461.81,,,,,,,,,27-10-2025,,0.7889,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",GARABITO,33676.777,22919.408,0,15708.399,13965.71,-303.519,-349.898,-313.393,-426.888,14-09-0202,"Oct 1",0.0004,30390,0,0,0,0,21970435.06,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","LA GARITA ",3192190.655,5586038.689,5647580.022,34645.504,37953.523,29284.582,29200.131,23296.389,27289.865,30-09-0202,"Oct 1",0.5009,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",GUÁPILES,0,4.662,0,0,0,0,0,0,0,01-09-0202,"Oct 1",0.0000,167,0,0,0,0,104207.6,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MIRAVALLES I",6221053.51,11085315.788,12666516.752,44963.637,44997.852,45042.16,42334.801,42244.355,44606.484,29-09-0202,"Oct 1",0.9823,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MIRAVALLES II",6402337.962,11443655.324,13107829.729,45608.742,45649.254,45685.035,41903.066,41644.859,45250.027,30-09-0202,"Oct 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",ANGOSTURA,17877063.551,30711306.874,30061393.515,177016.914,177032.965,176006.938,168107.289,118325.586,119267.184,18-09-0202,"Oct 1",0.6069,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",ARENAL,6847177.825,11698512.795,8956082.31,110761.168,128378.578,95150.578,76854.461,99297.605,92838.852,28-09-0202,"Oct 1",0.2301,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","BOCA DE POZO",618096.249,1121244.329,1257544.823,4236.382,4239.915,4241.039,4235.463,4228.591,4205.768,01-09-0202,"Oct 1",0.8325,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",CACHÍ,18329374.673,31845562.065,29897407.065,154181,154730.348,153873.164,153119.512,152367.895,118442.809,05-09-0202,"Oct 1",0.6994,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ",CARIBLANCO,8016928.87,13247308.018,10073877.085,79507.77,80262.535,79535.066,69608.203,41528.87,53746.432,15-09-0202,"Oct 1",0.5308,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Setiembre ","MIGUEL DENGO",9187993.985,15621593.568,12867373.787,121266.266,121418.992,116196.039,85495.551,120134.836,104050.27,12-09-0202,"Oct 1",0.3007,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",SANDILLAL,1356356.955,2397066.254,2490105.046,15890.522,20368.529,15972.122,7437.839,7873.9,12895.58,23-08-0202,"Sep 1",0.2709,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",TEJONA,264766.124,485759.568,471566.808,6283.676,6107.509,6486.087,-66.457,-62.781,-75.416,05-08-0202,"Sep 1",0.1244,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","TORO I",2208462.31,3615718.852,4025141.513,26532.73,26504.598,26551.432,12909.376,13207.44,13031.147,02-08-0202,"Sep 1",0.5212,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","TORO II",6555555.502,10657266.963,9216820.088,65011.814,64939.811,65049.498,49594.123,40159.047,49506.518,07-08-0202,"Sep 1",0.5382,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","TORO III",4780077.433,7864679.945,6897720.292,46260.148,46356.033,46192.047,36188.785,30206.43,35753.029,31-08-0202,"Sep 1",0.5528,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","VENTANAS GARITA",11705938.131,20297182.181,21085417.924,92062.711,99445.625,88070.98,78213.648,78987.996,77557.492,11-08-0202,"Sep 1",0.7136,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","LAS PAILAS",4051741.744,7297865.133,8112853.153,29166.578,29215.43,29234.801,25803.924,29028.842,26009.062,31-08-0202,"Sep 1",0.7474,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","PAILAS II",6972771.579,12561245.261,14008648.33,46157.281,46102.328,45965.875,45097.602,44377.73,45031.379,17-08-0202,"Sep 1",0.8673,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","PEÑAS BLANCAS",3810405.63,6096169.645,6685346.282,35624.527,35638.637,35663.453,35177.691,17558.852,15138.478,07-08-0202,"Sep 1",0.6160,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",PIRRÍS,19121407.771,34002607.547,30471847.384,138871.062,138971.289,138692.18,138376.438,138683.391,138589.672,10-08-0202,"Sep 1",0.8026,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",REVENTAZON,26304246.601,46318279.743,39709881.499,279262.167,296857.991,257373.423,278036.833,275502.156,203156.563,01-08-0202,"Sep 1",0.4931,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","RÍO MACHO",17.386,7.58,0,11.211,15.821,0,0,0,0,10-08-0202,"Sep 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MIRAVALLES III",2283601.407,4111633.359,4684400.579,26465.207,26698.969,26713.65,,,,16-08-0202,"Sep 1",0.5511,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","SOLAR MIRAVALLES",40306.5,,,,,,,,,27-10-2025,,0.0542,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MIRAVALLES V",0,0,0,-31.119,-30.531,-30.782,-34.369,-35.254,-40.776,03-08-0202,"Sep 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MOÍN GAS II",0,0,0,-40.066,-38.893,-40.662,-53.76,-45.656,-48.414,21-08-0202,"Sep 1",0.0000,0,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MOÍN GAS III",0,20803.748,0,0,31459.014,0,-80.403,-142.396,-145.794,19-08-0202,"Sep 1",0.0004,9253,0,0,0,0,5636323.89,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",OROTINA,0,17592.41,0,0,10051.543,0,0,0,0,10-08-0202,"Sep 1",0.0025,2551,0,1751,0,0,1595763.32,0,589776,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",ECHANDI,1236772.5,,,,,,,,,27-10-2025,,0.3866,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",GARABITO,63296.628,172439.068,0,46529.27,49552.496,-376.178,-432.799,-402.275,-467.353,23-08-0202,"Sep 1",0.0016,74963,0,212865,0,0,53883426.82,0,71940785.58,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","LA GARITA ",3910556.689,6772805.287,6820927.688,33151.723,38776.215,35139.312,25285.924,29244.529,27266.16,25-08-0202,"Sep 1",0.5882,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",GUÁPILES,0.793,0,0,0,0,0,0,0,0,01-08-0202,"Sep 1",0.0000,262,0,0,0,0,163487.37,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MIRAVALLES I",4047864.588,7209652.641,8280474.98,42800.219,42933.512,42971.828,21219.678,42452.164,38110.105,30-08-0202,"Sep 1",0.6196,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MIRAVALLES II",6913682.219,12453700.059,13906451.463,46820.352,46696.844,46856.027,45024.188,41972.543,44952.395,08-08-0202,"Sep 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",ANGOSTURA,21020009.855,33948494.497,27982540.333,177377.039,177608.512,177565.246,163648.051,176912.309,172908.055,01-08-0202,"Sep 1",0.6194,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",ARENAL,7107308.499,12895072.865,11231931.327,96662.172,104167.453,89745.82,43370.125,73396.938,74761.678,23-08-0202,"Sep 1",0.2529,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","BOCA DE POZO",322372.315,561499.121,635286.772,4243.848,4247.014,4238.844,0,4134.425,4134.473,31-08-0202,"Sep 1",0.4084,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",CACHÍ,17516651.453,30252186.419,24636724.809,153787.449,154096.645,153804.824,140208.449,153055.371,123161.209,30-08-0202,"Sep 1",0.6121,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ",CARIBLANCO,7269292.297,11708773.533,9507686.602,79842.578,80067.543,80328.871,63241.811,41777.372,41688.207,31-08-0202,"Sep 1",0.4669,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Agosto    ","MIGUEL DENGO",8455295.716,15271161.966,13729476.089,106949.551,119373.648,97952.301,50249.152,90536.051,85036.426,23-08-0202,"Sep 1",0.2893,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ",BRASIL,3545116.974,5481330.093,5854669.195,25109.22,25196.09,25098.77,23840.316,22713.221,23995.604,17-08-0202,"Sep 1",0.8334,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ",COTE,704656.721,1080190.983,189742.406,6893.68,6893.51,6880.66,6838.925,3448.712,0,17-08-0202,"Sep 1",0.3911,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ","DANIEL GUTIÉRREZ",2719767.416,3439201.98,4255097.496,21000.899,18712.338,19707.715,20574.61,11054.71,10961.4,17-08-0202,"Sep 1",0.6958,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ","EL ENCANTO",1235287.041,2228686.351,2458059.597,8405.33,8403.04,8401.15,8389.978,8396.406,8382.052,17-08-0202,"Sep 1",0.8762,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ",ELECTRIONA,899499.329,1261912.043,1515048.165,6040.62,6026.68,6011.18,5915.908,3724.959,5924.493,17-08-0202,"Sep 1",0.8483,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ","RÍO SEGUNDO",146748.808,238740.601,250817.056,1203.07,984.64,989.13,951.151,952.51,821.149,17-08-0202,"Sep 1",0.6842,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ","BALSA INFERIOR",4607734.17,4014169.337,4330739.126,36984.752,36496.449,36623.415,36309.88,24434.958,26466.189,17-08-0202,"Sep 1",0.4643,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ",BELÉN,1376116.755,2425711.733,2631734.199,10170.92,10012.41,9670.82,8968.046,8994.212,9015.305,17-08-0202,"Sep 1",0.8233,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ","P.E VALLE CENTRAL",171985.802,376843.351,477572.598,14848.03,12854.06,14787.84,408.652,460.806,0,17-08-0202,"Sep 1",0.0902,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Agosto    ",VENTANAS,696719.665,1128495.885,1316945.918,7736.29,7821.48,7706.39,7579.498,5012.207,7325.233,17-08-0202,"Sep 1",0.3748,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Agosto    ",TACARES,885743.86,1071759.813,1208990.64,6541.655,5956.915,4823.556,6244.93,4716.12,3166.99,04-08-0202,"Sep 1",0.6260,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Agosto    ","LOS NEGROS II",3884359.216,6387116.55,7122699.032,28291.26,28399.969,28251.797,28210.4,28216.34,28205.56,04-08-0202,"Sep 1",0.8410,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Agosto    ","BIRRIS I",2853196.667,2694621.667,581019.048,18600,16346.667,16693.333,18600,15373.333,7440,18-08-0202,"Sep 2",0.6440,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Agosto    ","BIRRIS III",0,0,0,0,0,0,0,0,0,18-08-0202,"Sep 2",0.0000,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Agosto    ",TUIS,293569,446783,482707,1920,1920,1920,1920,781.333,1920,18-08-0202,"Sep 2",0.8562,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Agosto    ","BARRO MORADO",125607.75,225088.25,258411.5,1000,1000,1000,800,750,800,18-08-0202,"Sep 2",0.6550,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Agosto    ","TORO III (JASEC)",2421133.393,4007257.16,3430701.821,23358.21,23395.03,23320.025,10880.439,11954.04,12119.02,18-08-0202,"Sep 2",0.5521,0,0,0,0,0,0,0,0,0,0
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Agosto    ","Jorge Manuel Dengo",626637.644,1004798.452,801019.413,4239.271,4272.341,4211.683,4184.13,3879.61,2723.69,04-08-0202,"Sep 1",0.7780,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Agosto    ","LOS NEGROS",42,115.5,21,42,42,42,0,0,0,04-08-0202,"Sep 1",0.0000,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Agosto    ","LA ESPERANZA",780278.765,1264183.552,1257086.053,14743.559,14863.426,14626.054,5207.115,5207.787,5210.881,17-08-0202,"Sep 2",0.7920,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Agosto    ","AGUAS ZARCAS",2025781.96,2738026.4,2768631.48,15362.458,15390.767,15431.872,10707.145,10378.844,9036.256,17-08-0202,"Sep 2",0.6960,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Agosto    ",PLATANAR,2114188.367,3685971.297,2642003.555,5225.577,5229.587,5229.585,14567.292,14555.2,14546.398,17-08-0202,"Sep 2",0.7160,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Agosto    ",POCOSOL,217476.065,393764.018,591.593,4315.001,4234.043,167.857,3237.218,3090.124,0,17-08-0202,"Sep 2",0.1640,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2022,"Agosto    ","LOS SANTOS",294435.043,547620.612,595135.54,9515.659,11613.056,10875.216,0,0,8.957,23-08-0202,"Sep 2",0.1515,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Agosto    ",CHOCOSUELAS,3299686.404,4429785.534,1982469.54,25491.876,25564.068,25471.138,12977.781,23672.155,10289.977,17-08-0202,"Sep 2",0.4980,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Agosto    ",CANALETE,2303666.53,3690080.9,2491345.55,15783.36,15768.6,15781.41,15673.15,0,-3.05,22-08-0202,"Nov 1",0.7310,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Agosto    ",BIJAGUA,2529218.59,3910669,3019932.69,16999.78,16991.74,16987.18,16877.84,13231.99,0,22-08-0202,"Nov 1",0.7580,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Agosto    ",JUANILAMA,218137.27,385758.25,661.71,4184,4052.92,144.16,0,83.25,0,22-08-0202,"Nov 1",0.1850,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Agosto    ","RIO NARANJO",339155.01,653818.82,770210.97,8337.02,8103.34,8345.38,173.23,259.86,0,22-08-0202,"Nov 1",0.2620,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Agosto    ","PE CACAO",306231.35,612057.47,369410.11,15220.33,14349.24,14790.84,0.45,586.05,95.26,22-08-0202,"Nov 1",0.0820,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Agosto    ",HUACAS,262629.15,561660.8,1469.62,5083.18,5082.83,321.96,0,271.66,0,22-08-0202,"Nov 1",0.2220,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2022,"Agosto    ",CUBUJUQUÍ,3157089.695,3921541.543,2751284.52,21850.273,21854.414,21868.099,21431.527,10999.451,5121.421,17-08-0202,"Sep 2",0.5890,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2022,"Julio     ",CUBUJUQUÍ,3235286.552,4608780.835,2811374.669,21849.103,21857.722,21857.421,21435.158,21051.417,21843.837,13-07-0202,"Aug 2",0.6390,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Julio     ",CANALETE,2328263.45,4041791.04,2574755.25,15963.16,15907.09,15996.09,0,0,0,13-07-0202,"Nov 1",0.7710,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Julio     ",BIJAGUA,2455492.81,4085321.28,3073779.69,17675.88,17005.53,17033.94,0,0,4918.93,13-07-0202,"Nov 1",0.7690,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Julio     ",JUANILAMA,207887.06,363463.39,653.02,3970.39,3731.63,176.69,0,2624.48,0,13-07-0202,"Nov 1",0.1750,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Julio     ","RIO NARANJO",594149.14,1118995.97,1252224.29,8081.03,8504.62,8288.73,0,2304.35,19.11,13-07-0202,"Nov 1",0.4430,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2022,"Julio     ","PE CACAO",419389.62,767201.95,599865.63,13726.48,14696.2,13414.31,72.78,0,51.73,13-07-0202,"Nov 1",0.1140,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2022,"Julio     ","LOS SANTOS",519577.53,947932.843,1018503.85,10567.86,10645.98,10004.113,2021.57,338.967,440.873,27-07-0202,"Aug 1",0.2621,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Julio     ",CHOCOSUELAS,3483598.861,5319032.445,2191116.401,25465.37,25809.19,25628.393,25072.618,23467.062,10679.884,13-07-0202,"Aug 2",0.5630,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Julio     ","LA ESPERANZA",754101.495,1285649.636,1339180.64,14674,14627.619,14630.39,5232.468,5222.381,5212.835,13-07-0202,"Aug 2",0.8100,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Julio     ","AGUAS ZARCAS",2020270.767,2907939.358,2787147.3,15439.038,15357.332,15403.327,14903.337,13928.306,11247.79,13-07-0202,"Aug 2",0.7130,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Julio     ",PLATANAR,2106775.647,3741382.948,3717620.893,5236.803,5238.452,5234.08,14557.075,14558.12,14578.985,13-07-0202,"Aug 2",0.8110,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Julio     ",POCOSOL,186903.39,340476.016,683.619,4260.6,4212.927,217.882,2237.166,2909.533,,13-07-0202,"Aug 2",0.1410,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Julio     ","BIRRIS I",2833851.667,3882823.333,911620,18600,17733.333,16520,18600,16693.333,6200,01-07-0202,"Aug 1",0.8015,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Julio     ","BIRRIS III",440091.667,790524.833,882235,4300,3000,3000,3000,3000,3000,01-07-0202,"Aug 1",0.6311,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Julio     ",TUIS,296273.333,452794,441486.571,1920,1920,1920,1920,1920,1920,01-07-0202,"Aug 1",0.8334,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Julio     ","BARRO MORADO",118977.583,213083.417,246120,800,800,800,800,800,800,01-07-0202,"Aug 1",0.6217,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Julio     ","TORO III (JASEC)",2651245.055,4199895.044,3808846.18,23361.617,23321.139,23214.916,22625.62,22532.275,19719.825,01-07-0202,"Aug 1",0.5970,0,0,0,0,0,0,0,0,0,0
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Julio     ","Jorge Manuel Dengo",634719.254,1057058.149,826929.46,4265.813,4274.166,4170.073,4217.018,3770.526,3682.458,13-07-0202,"Aug 1",0.8060,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Julio     ","LOS NEGROS",1277461.5,2303343,2527066.5,8316,8316,8316,8274,8232,8274,13-07-0202,"Aug 1",0.4560,,,,,,,,,,
